date,order_no,format,division_name,orderval,rcvval
2020-10-20,"2,012.0",sm,Grocery Food,419.4,419.4
2020-10-22,"2,013.0",sm,Grocery Non Food,"2,527.9","2,527.9"
2020-10-22,"2,014.0",sm,Grocery Food,655.7,655.7
2020-10-20,"2,015.0",sm,Grocery Food,"1,675.3","1,675.3"
2020-10-22,"2,016.0",sm,Grocery Non Food,"1,054.1","1,054.1"
2020-10-20,"2,017.0",sm,Grocery Non Food,"3,813.2","3,813.2"
2020-10-22,"2,018.0",sm,Grocery Non Food,"8,489.1","8,489.1"
2020-10-16,"2,019.0",sm,Staples,"1,178.4","1,178.4"
2020-10-20,"2,020.0",sm,Grocery Food,"2,346.4","2,346.4"
2020-10-16,"2,021.0",sm,Grocery Food,903.9,903.9
2020-10-21,"2,022.0",sm,Grocery Non Food,"4,894.8","4,894.8"
2020-10-20,"2,023.0",sm,Grocery Non Food,"3,600.0","3,600.0"
2020-10-23,"2,024.0",sm,Grocery Food,"4,512.7","4,512.7"
2020-10-21,"2,025.0",sm,Grocery Non Food,"4,937.9","4,937.9"
2020-10-22,"2,026.0",sm,Grocery Non Food,"4,953.9","4,953.9"
2020-10-21,"2,027.0",sm,Grocery Food,"1,675.9","1,675.9"
2020-10-20,"2,028.0",sm,Grocery Food,"4,512.2","4,512.2"
2020-10-22,"2,029.0",sm,Grocery Food,"1,171.5","1,171.5"
2020-10-20,"2,030.0",sm,Grocery Non Food,"1,466.1","1,466.1"
2020-10-19,"2,031.0",sm,Grocery Food,"3,091.5","3,091.5"
2020-10-21,"2,032.0",sm,Grocery Food,"2,749.0",916.3
2020-10-21,"2,033.0",sm,Grocery Food,"2,622.2","2,622.2"
2020-10-19,"2,034.0",sm,Grocery Food,"33,021.3","33,021.3"
2020-10-20,"2,035.0",sm,Grocery Food,"25,148.4","25,148.4"
2020-10-22,"2,036.0",sm,Grocery Non Food,"13,590.0","13,590.0"
2020-10-20,"2,037.0",sm,Grocery Food,"1,899.5","1,899.5"
2020-10-20,"2,038.0",sm,Grocery Non Food,"4,126.9","4,126.9"
2020-10-20,"2,039.0",sm,Grocery Food,"3,301.7","3,301.7"
2020-10-21,"2,040.0",sm,Grocery Food,"2,712.2","2,712.2"
2020-10-22,"2,041.0",sm,Grocery Non Food,"2,063.0","2,063.0"
2020-10-20,"2,042.0",sm,Grocery Food,"1,986.8","1,986.8"
2020-10-16,"2,043.0",sm,Grocery Food,"1,836.0","1,836.0"
2020-10-20,"2,044.0",sm,Grocery Food,929.0,929.0
2020-10-22,"2,045.0",sm,Grocery Food,847.0,847.0
2020-10-23,"2,046.0",sm,Grocery Food,"1,833.3","1,833.3"
2020-10-21,"2,047.0",sm,Grocery Food,"3,781.8","3,781.8"
2020-10-22,"2,048.0",sm,Grocery Food,"1,831.9","1,831.9"
2020-10-19,"2,049.0",sm,Grocery Non Food,"4,956.7","4,956.7"
2020-10-21,"2,050.0",sm,Grocery Food,"2,034.3","2,034.3"
2020-10-21,"2,051.0",sm,Grocery Food,"2,660.5","2,660.5"
2020-10-17,"2,052.0",sm,Grocery Food,"6,736.4","6,736.4"
2020-10-21,"2,053.0",sm,Grocery Food,"9,934.2","9,934.2"
2020-10-20,"2,054.0",sm,Staples,"77,422.5","77,422.5"
2020-10-16,"2,055.0",sm,Grocery Food,847.4,847.4
2020-10-20,"2,056.0",sm,Grocery Food,"1,899.5","1,899.5"
2020-10-19,"2,057.0",sm,Grocery Non Food,526.3,526.3
2020-10-23,"2,058.0",sm,Grocery Non Food,"2,631.4","2,631.4"
2020-10-26,"2,059.0",sm,Grocery Non Food,"3,319.0","3,319.0"
2020-10-22,"2,060.0",sm,Grocery Non Food,752.5,752.5
2020-10-23,"2,061.0",sm,Grocery Food,"1,021.7","1,021.7"
2020-10-22,"2,062.0",sm,Grocery Food,"9,115.6","9,115.6"
2020-10-23,"2,063.0",sm,Grocery Non Food,"3,319.0","3,319.0"
2020-10-22,"2,064.0",sm,Grocery Food,"5,577.3","5,577.3"
2020-10-21,"2,065.0",sm,Grocery Non Food,752.5,752.5
2020-10-21,"2,066.0",sm,Grocery Food,"1,531.3","1,531.3"
2020-10-21,"2,067.0",sm,Grocery Non Food,"1,547.9",516.0
2020-10-16,"2,068.0",sm,Grocery Food,275.0,275.0
2020-10-20,"2,069.0",sm,Grocery Food,"2,245.1","2,245.1"
2020-10-22,"2,070.0",sm,Grocery Food,"4,321.6","4,321.6"
2020-10-19,"2,071.0",sm,Grocery Food,"2,515.5","2,515.5"
2020-10-18,"2,072.0",sm,Grocery Food,"3,034.9","3,034.9"
2020-10-20,"2,073.0",sm,Grocery Non Food,"1,832.1","1,832.1"
2020-10-19,"2,074.0",sm,Grocery Non Food,"1,828.5","1,828.5"
2020-10-22,"2,075.0",sm,Grocery Food,"9,746.4","9,746.4"
2020-10-20,"2,076.0",sm,Grocery Non Food,"3,459.2","3,459.2"
2020-10-20,"2,077.0",sm,Grocery Food,"8,385.0","8,385.0"
2020-10-20,"2,078.0",sm,Grocery Food,"3,896.7","2,164.8"
2020-10-19,"2,079.0",sm,Grocery Food,"1,008.0","1,008.0"
2020-10-20,"2,080.0",sm,Grocery Food,504.0,504.0
2020-10-19,"2,081.0",sm,Grocery Food,"4,801.5","4,801.5"
2020-10-22,"2,082.0",sm,Grocery Food,790.9,790.9
2020-10-20,"2,083.0",sm,Grocery Non Food,609.5,609.5
2020-10-16,"2,084.0",sm,Grocery Food,"4,041.3","4,041.3"
2020-10-16,"2,085.0",sm,Grocery Food,"3,411.6","3,411.6"
2020-10-19,"2,086.0",sm,Grocery Food,"14,311.0","14,311.0"
2020-10-22,"2,087.0",sm,Grocery Food,"1,677.7","1,677.7"
2020-10-20,"2,088.0",sm,Grocery Non Food,"5,896.0","5,896.0"
2020-10-25,"2,089.0",sm,Grocery Food,"1,896.5","1,896.5"
2020-10-25,"2,090.0",sm,Grocery Food,"6,766.2","6,766.2"
2020-10-22,"2,091.0",sm,Grocery Food,"3,790.3","3,790.3"
2020-10-20,"2,092.0",sm,Grocery Food,"1,821.4","1,821.4"
2020-10-25,"2,093.0",sm,Grocery Non Food,"3,208.4","3,208.4"
2020-10-20,"2,094.0",sm,Grocery Non Food,"5,620.7","5,620.7"
2020-10-16,"2,095.0",sm,Staples,"1,392.9","1,392.9"
2020-10-21,"2,096.0",sm,Grocery Food,"3,031.3","3,031.3"
2020-10-19,"2,097.0",sm,Grocery Non Food,"2,927.0","2,927.0"
2020-10-21,"2,098.0",sm,Grocery Food,"24,044.5","24,044.5"
2020-10-24,"2,099.0",sm,Grocery Non Food,"3,370.3","3,370.3"
2020-10-22,"2,100.0",sm,Grocery Non Food,"5,143.3","5,143.3"
2020-10-22,"2,101.0",sm,Grocery Food,"2,153.2","2,153.2"
2020-10-19,"2,102.0",sm,Grocery Food,833.9,833.9
2020-10-19,"2,103.0",sm,Grocery Food,"3,913.0","3,913.0"
2020-10-21,"2,104.0",sm,Grocery Non Food,"4,530.0","4,530.0"
2020-10-20,"2,105.0",sm,Grocery Food,"2,718.2","2,718.2"
2020-10-21,"2,106.0",sm,Grocery Food,"3,836.1","3,836.1"
2020-10-25,"2,107.0",sm,Grocery Food,"19,808.7","19,808.7"
2020-10-20,"2,108.0",sm,Grocery Food,988.8,988.8
2020-10-19,"2,109.0",sm,Grocery Non Food,296.8,296.8
2020-10-23,"2,110.0",sm,Grocery Food,"6,632.9","6,632.9"
2020-10-19,"2,111.0",sm,Grocery Food,"8,451.4","8,451.4"
2020-10-20,"2,112.0",sm,Grocery Food,988.6,988.6
2020-10-21,"2,113.0",sm,Grocery Non Food,"1,519.7","1,519.7"
2020-10-24,"2,114.0",sm,Grocery Food,"1,168.0","1,168.0"
2020-10-22,"2,115.0",sm,Grocery Non Food,"2,743.6","2,743.6"
2020-10-26,"2,116.0",sm,Grocery Non Food,"2,927.0","2,927.0"
2020-10-21,"2,117.0",sm,Grocery Food,"2,029.6","2,029.6"
2020-10-23,"2,118.0",sm,Grocery Non Food,"2,394.9","2,394.9"
2020-10-19,"2,119.0",sm,Grocery Food,"3,599.3","3,599.3"
2020-10-20,"2,120.0",sm,Grocery Food,538.4,538.4
2020-10-25,"2,121.0",sm,Grocery Food,"2,965.9","2,965.9"
2020-10-25,"2,122.0",sm,Grocery Food,"2,712.0","2,712.0"
2020-10-21,"2,123.0",sm,Grocery Food,"1,615.1","1,615.1"
2020-10-25,"2,124.0",sm,Grocery Food,"1,977.3","1,977.3"
2020-10-20,"2,125.0",sm,Grocery Food,"1,574.9","1,574.9"
2020-10-21,"2,126.0",sm,Grocery Non Food,916.6,916.6
2020-10-17,"2,127.0",sm,Grocery Food,995.0,995.0
2020-10-20,"2,128.0",sm,Grocery Food,"1,327.2","1,327.2"
2020-10-21,"2,129.0",sm,Grocery Food,679.3,679.3
2020-10-21,"2,130.0",sm,Grocery Non Food,"29,012.0","29,012.0"
2020-10-20,"2,131.0",sm,Grocery Food,988.6,988.6
2020-10-21,"2,132.0",sm,Grocery Food,"1,347.4","1,347.4"
2020-10-21,"2,133.0",sm,Grocery Non Food,"2,707.7","2,707.7"
2020-10-20,"2,134.0",sm,Grocery Non Food,"1,626.7","1,626.7"
2020-10-20,"2,135.0",sm,Grocery Non Food,"1,477.6","1,477.6"
2020-10-20,"2,136.0",sm,Grocery Food,"1,554.1","1,554.1"
2020-10-20,"2,137.0",sm,Grocery Non Food,"4,341.0","4,341.0"
2020-10-22,"2,138.0",sm,Grocery Food,"1,739.7","1,739.7"
2020-10-20,"2,139.0",sm,Grocery Food,712.8,712.8
2020-10-19,"2,140.0",sm,Grocery Non Food,"4,572.2","4,572.2"
2020-10-21,"2,141.0",sm,Grocery Food,"4,041.9","4,041.9"
2020-10-20,"2,142.0",sm,Grocery Food,"1,554.1","1,554.1"
2020-10-20,"2,143.0",sm,Grocery Food,"1,384.0","1,384.0"
2020-10-22,"2,144.0",sm,Grocery Non Food,"4,594.6","4,594.6"
2020-10-17,"2,145.0",sm,Grocery Food,"3,121.0","3,121.0"
2020-10-19,"2,146.0",sm,Grocery Non Food,"1,059.4","1,059.4"
2020-10-20,"2,147.0",sm,Grocery Food,"3,121.0","3,121.0"
2020-10-22,"2,148.0",sm,Grocery Food,"3,415.0","3,415.0"
2020-10-24,"2,149.0",sm,Grocery Food,"1,554.1","1,554.1"
2020-10-16,"2,150.0",sm,Grocery Food,993.6,993.6
2020-10-21,"2,151.0",sm,Grocery Food,"1,899.5","1,899.5"
2020-10-18,"2,152.0",sm,Staples,"7,095.6","5,518.8"
2020-10-20,"2,153.0",sm,Grocery Non Food,458.3,458.3
2020-10-24,"2,154.0",sm,Grocery Non Food,"1,703.0","1,703.0"
2020-10-22,"2,155.0",sm,Grocery Food,451.5,451.5
2020-10-21,"2,156.0",sm,Grocery Non Food,"5,693.3","5,693.3"
2020-10-25,"2,157.0",sm,Grocery Food,"5,402.6","5,402.6"
2020-10-15,"2,158.0",sm,Staples,760.0,760.0
2020-10-20,"2,159.0",sm,Grocery Food,"1,080.0","1,080.0"
2020-10-20,"2,160.0",sm,Grocery Food,"5,364.0","5,364.0"
2020-10-18,"2,161.0",sm,Grocery Non Food,"2,297.1","2,297.1"
2020-10-20,"2,162.0",sm,Grocery Food,"13,288.3","13,288.3"
2020-10-24,"2,163.0",sm,Grocery Non Food,"3,103.8","3,103.8"
2020-10-21,"2,164.0",sm,Grocery Food,"3,770.4","3,770.4"
2020-10-20,"2,165.0",sm,Grocery Food,"2,263.1","2,074.5"
2020-10-27,"2,166.0",sm,Grocery Food,"3,086.8","3,086.8"
2020-10-20,"2,167.0",sm,Grocery Food,"5,053.6","5,053.6"
2020-10-21,"2,168.0",sm,Grocery Food,"3,603.6","3,603.6"
2020-10-18,"2,169.0",sm,Grocery Non Food,"2,973.9","2,973.9"
2020-10-20,"2,170.0",sm,Grocery Food,808.2,808.2
2020-10-22,"2,171.0",sm,Grocery Food,988.5,988.5
2020-10-25,"2,172.0",sm,Grocery Food,763.0,763.0
2020-10-16,"2,173.0",sm,Grocery Food,765.5,765.5
2020-10-23,"2,174.0",sm,Grocery Non Food,"4,789.7","4,789.7"
2020-10-21,"2,175.0",sm,Grocery Food,"5,918.4","5,918.4"
2020-10-26,"2,176.0",sm,Grocery Non Food,"2,875.7","2,875.7"
2020-10-19,"2,177.0",sm,Grocery Food,"1,348.1","1,348.1"
2020-10-20,"2,178.0",sm,Grocery Food,"5,053.1","5,053.1"
2020-10-22,"2,179.0",sm,Grocery Food,"2,010.4","1,675.3"
2020-10-19,"2,180.0",sm,Grocery Non Food,"4,313.6","4,313.6"
2020-10-22,"2,181.0",sm,Grocery Non Food,"1,626.7","1,626.7"
2020-10-21,"2,182.0",sm,Grocery Food,"2,010.4","1,675.3"
2020-10-22,"2,183.0",sm,Grocery Non Food,"2,724.1","2,724.1"
2020-10-22,"2,184.0",sm,Grocery Food,"2,263.1","2,074.5"
2020-10-21,"2,185.0",sm,Grocery Non Food,"1,909.3","1,909.3"
2020-10-19,"2,186.0",sm,Grocery Non Food,"2,896.6","2,896.6"
2020-10-20,"2,187.0",sm,Grocery Non Food,"5,588.3","5,588.3"
2020-10-16,"2,188.0",sm,Grocery Food,"1,845.4","1,845.4"
2020-10-20,"2,189.0",sm,Grocery Non Food,"2,506.9","2,506.9"
2020-10-23,"2,190.0",sm,Grocery Non Food,"1,626.7","1,626.7"
2020-10-23,"2,191.0",sm,Grocery Food,"1,509.3","1,509.3"
2020-10-17,"2,192.0",sm,Grocery Food,437.0,437.0
2020-10-19,"2,193.0",sm,Grocery Food,"7,330.7","7,330.7"
2020-10-23,"2,194.0",sm,Grocery Non Food,"1,026.6","1,026.6"
2020-10-19,"2,195.0",sm,Grocery Non Food,"1,329.7","1,329.7"
2020-10-24,"2,196.0",sm,Grocery Food,"2,153.2","2,153.2"
2020-10-16,"2,197.0",sm,Grocery Food,651.7,651.7
2020-10-19,"2,198.0",sm,Grocery Food,"1,721.1","1,721.1"
2020-10-24,"2,199.0",sm,Grocery Non Food,553.8,553.8
2020-10-24,"2,200.0",sm,Grocery Food,"2,917.9","2,917.9"
2020-10-20,"2,201.0",sm,Grocery Food,"1,409.6","1,409.6"
2020-10-20,"2,202.0",sm,Grocery Non Food,"9,513.0","9,513.0"
2020-10-17,"2,203.0",sm,Grocery Non Food,"2,343.2","2,343.2"
2020-10-17,"2,204.0",sm,Grocery Food,"1,257.1","1,257.1"
2020-10-17,"2,205.0",sm,Staples,785.8,785.8
2020-10-20,"2,206.0",sm,Grocery Food,419.4,419.4
2020-10-20,"2,207.0",sm,Grocery Food,"1,397.3","1,397.3"
2020-10-21,"2,208.0",sm,Grocery Non Food,"2,082.9","2,082.9"
2020-10-17,"2,209.0",sm,Grocery Food,"4,041.3","4,041.3"
2020-10-21,"2,210.0",sm,Grocery Food,"6,782.2","6,782.2"
2020-10-22,"2,211.0",sm,Grocery Food,"2,965.5","2,965.5"
2020-10-20,"2,212.0",sm,Grocery Food,846.4,846.4
2020-10-21,"2,213.0",sm,Grocery Food,"1,554.1","1,554.1"
2020-10-22,"2,214.0",sm,Grocery Food,"1,199.8","1,199.8"
2020-10-20,"2,215.0",sm,Grocery Food,"3,129.4","3,129.4"
2020-10-20,"2,216.0",sm,Grocery Food,"1,199.8","1,199.8"
2020-10-21,"2,217.0",sm,Grocery Non Food,"1,874.5","1,874.5"
2020-10-16,"2,218.0",sm,Grocery Food,838.8,838.8
2020-10-22,"2,219.0",sm,Grocery Food,"5,178.7","2,589.3"
2020-10-20,"2,220.0",sm,Grocery Non Food,"3,743.0","2,138.9"
2020-10-20,"2,221.0",sm,Grocery Food,"2,981.7","2,981.7"
2020-10-21,"2,222.0",sm,Grocery Non Food,"2,343.2","2,343.2"
2020-10-23,"2,223.0",sm,Grocery Food,"5,657.5","5,657.5"
2020-10-20,"2,224.0",sm,Grocery Food,"1,554.1","1,554.1"
2020-10-20,"2,225.0",sm,Grocery Food,"2,943.7","2,943.7"
2020-10-16,"2,226.0",sm,Grocery Food,"2,570.5","2,227.7"
2020-10-16,"2,227.0",sm,Grocery Food,"1,258.2","1,258.2"
2020-10-21,"2,228.0",sm,Grocery Food,"1,899.5","1,899.5"
2020-10-23,"2,229.0",sm,Grocery Non Food,"3,565.7","3,565.7"
2020-10-22,"2,230.0",sm,Grocery Non Food,"11,384.3","11,384.3"
2020-10-22,"2,231.0",sm,Grocery Non Food,"3,231.7","3,231.7"
2020-10-20,"2,232.0",sm,Staples,"4,367.2","3,493.8"
2020-10-20,"2,233.0",sm,Staples,"4,334.0","4,334.0"
2020-10-22,"2,234.0",sm,Grocery Food,655.7,655.7
2020-10-20,"2,235.0",sm,Grocery Food,331.8,331.8
2020-10-20,"2,236.0",sm,Grocery Food,"6,927.5","6,927.5"
2020-10-21,"2,237.0",sm,Grocery Non Food,"2,748.1","2,748.1"
2020-10-23,"2,238.0",sm,Grocery Food,"34,927.2","34,547.5"
2020-10-16,"2,239.0",sm,Grocery Food,"1,714.0","1,714.0"
2020-10-23,"2,240.0",sm,Grocery Food,331.8,331.8
2020-10-21,"2,241.0",sm,Grocery Food,"4,810.0","4,810.0"
2020-10-20,"2,242.0",sm,Grocery Food,"4,860.0","4,860.0"
2020-10-22,"2,243.0",sm,Grocery Non Food,"1,733.7","1,733.7"
2020-10-20,"2,244.0",sm,Grocery Non Food,"2,762.2","2,762.2"
2020-10-21,"2,245.0",sm,Grocery Non Food,"4,894.8","4,894.8"
2020-10-22,"2,246.0",sm,Staples,"10,522.4","10,522.4"
2020-10-16,"2,247.0",sm,Grocery Food,"3,896.7","3,896.7"
2020-10-21,"2,248.0",sm,Grocery Non Food,866.8,866.8
2020-10-20,"2,249.0",sm,Grocery Food,"2,551.7","2,551.7"
2020-10-23,"2,250.0",sm,Grocery Non Food,"3,775.6","3,775.6"
2020-10-20,"2,251.0",sm,Grocery Non Food,"2,982.6","2,982.6"
2020-10-20,"2,252.0",sm,Grocery Food,"6,321.0","6,321.0"
2020-10-20,"2,253.0",sm,Grocery Food,"3,415.0","3,415.0"
2020-10-21,"2,254.0",sm,Grocery Food,"30,399.0","30,399.0"
2020-10-20,"2,255.0",sm,Grocery Food,578.2,578.2
2020-10-19,"2,256.0",sm,Staples,"3,423.1","1,711.5"
2020-10-24,"2,257.0",sm,Grocery Food,"1,676.8","1,676.8"
2020-10-16,"2,258.0",sm,Staples,"24,765.0","24,130.0"
2020-10-18,"2,259.0",sm,Staples,"36,800.4","36,800.4"
2020-10-20,"2,260.0",sm,Staples,"9,874.0","9,874.0"
2020-10-22,"2,261.0",sm,Grocery Non Food,"2,527.9","2,527.9"
2020-10-21,"2,262.0",sm,Grocery Food,964.4,964.4
2020-10-20,"2,263.0",sm,Grocery Food,112.4,112.4
2020-10-20,"2,264.0",sm,Grocery Food,"8,117.2","8,117.2"
2020-10-25,"2,265.0",sm,Grocery Food,"3,862.2","3,862.2"
2020-10-16,"2,266.0",sm,Grocery Food,113.8,113.8
2020-10-22,"2,267.0",sm,Grocery Non Food,"2,603.6","2,603.6"
2020-10-20,"2,268.0",sm,Grocery Food,"4,320.0","4,320.0"
2020-10-20,"2,269.0",sm,Grocery Non Food,641.6,641.6
2020-10-22,"2,270.0",sm,Grocery Non Food,"4,772.7","4,772.7"
2020-10-21,"2,271.0",sm,Grocery Non Food,"3,398.8","3,398.8"
2020-10-17,"2,272.0",sm,Grocery Food,"3,074.5","3,074.5"
2020-10-23,"2,273.0",sm,Grocery Non Food,"1,896.6","1,896.6"
2020-10-19,"2,274.0",sm,Grocery Food,"1,800.9","1,800.9"
2020-10-21,"2,275.0",sm,Grocery Non Food,"7,792.5","7,792.5"
2020-10-22,"2,276.0",sm,Grocery Food,"3,019.8","2,935.9"
2020-10-20,"2,277.0",sm,Staples,"20,700.0","20,700.0"
2020-10-20,"2,278.0",sm,Staples,"3,108.6","3,108.6"
2020-10-21,"2,279.0",sm,Grocery Food,"2,276.7","2,276.7"
2020-10-24,"2,280.0",sm,Grocery Non Food,"9,943.0","9,943.0"
2020-10-20,"2,281.0",sm,Grocery Food,993.4,993.4
2020-10-23,"2,282.0",sm,Grocery Non Food,"1,462.9","1,462.9"
2020-10-22,"2,283.0",sm,Grocery Non Food,"13,779.1","13,779.1"
2020-10-21,"2,284.0",sm,Grocery Non Food,"3,234.0","3,234.0"
2020-10-21,"2,285.0",sm,Grocery Food,"2,444.0","2,444.0"
2020-10-19,"2,286.0",sm,Grocery Food,"1,675.7","1,675.7"
2020-10-17,"2,287.0",sm,Staples,"21,428.3","21,428.3"
2020-10-20,"2,288.0",sm,Grocery Food,"3,654.9","3,654.9"
2020-10-25,"2,289.0",sm,Grocery Food,"1,460.0","1,460.0"
2020-10-21,"2,290.0",sm,Grocery Non Food,"4,773.3","4,773.3"
2020-10-17,"2,291.0",sm,Grocery Food,"1,986.6",993.3
2020-10-16,"2,292.0",sm,Staples,148.6,148.6
2020-10-25,"2,293.0",sm,Grocery Food,"2,367.1","2,367.1"
2020-10-19,"2,294.0",sm,Grocery Non Food,687.4,687.4
2020-10-19,"2,295.0",sm,Grocery Non Food,"3,406.0","3,406.0"
2020-10-17,"2,296.0",sm,Staples,"4,011.9","4,011.9"
2020-10-21,"2,297.0",sm,Grocery Non Food,"1,240.7","1,240.7"
2020-10-17,"2,298.0",sm,Grocery Food,"5,959.6","5,959.6"
2020-10-17,"2,299.0",sm,Grocery Non Food,"4,860.0","4,860.0"
2020-10-20,"2,300.0",sm,Grocery Food,"3,062.1","3,062.1"
2020-10-26,"2,301.0",sm,Grocery Non Food,"2,173.4","2,173.4"
2020-10-25,"2,302.0",sm,Grocery Food,"2,016.0","2,016.0"
2020-10-27,"2,303.0",sm,Grocery Food,"18,158.0","18,158.0"
2020-10-21,"2,304.0",sm,Grocery Food,"7,247.7","7,247.7"
2020-10-16,"2,305.0",sm,Grocery Food,"3,031.0","3,031.0"
2020-10-16,"2,306.0",sm,Grocery Food,"7,812.4","7,812.4"
2020-10-19,"2,307.0",sm,Grocery Non Food,"9,756.1","9,756.1"
2020-10-20,"2,308.0",sm,Grocery Food,"1,554.1","1,554.1"
2020-10-21,"2,309.0",sm,Grocery Non Food,"1,012.8","1,012.8"
2020-10-20,"2,310.0",sm,Grocery Non Food,"1,796.1","1,796.1"
2020-10-20,"2,311.0",sm,Grocery Food,744.1,744.1
2020-10-21,"2,312.0",sm,Grocery Non Food,"17,192.2","17,192.2"
2020-10-21,"2,313.0",sm,Grocery Food,"5,030.4","5,030.4"
2020-10-21,"2,314.0",sm,Grocery Food,"3,143.1","3,143.1"
2020-10-19,"2,315.0",sm,Grocery Food,"5,484.7","5,484.7"
2020-10-20,"2,316.0",sm,Grocery Food,"3,623.9","3,623.9"
2020-10-19,"2,317.0",sm,Grocery Food,897.9,897.9
2020-10-20,"2,318.0",sm,Staples,"7,466.4","7,466.4"
2020-10-21,"2,319.0",sm,Grocery Non Food,"3,693.7","3,693.7"
2020-10-22,"2,320.0",sm,Grocery Food,"5,030.4","5,030.4"
2020-10-21,"2,321.0",sm,Grocery Non Food,749.8,187.4
2020-10-21,"2,322.0",sm,Grocery Food,"1,832.6","1,832.6"
2020-10-24,"2,323.0",sm,Grocery Non Food,"2,406.0","2,406.0"
2020-10-20,"2,324.0",sm,Grocery Non Food,"1,330.4","1,330.4"
2020-10-20,"2,325.0",sm,Grocery Food,584.0,584.0
2020-10-19,"2,326.0",sm,Grocery Non Food,"2,406.0","2,406.0"
2020-10-20,"2,327.0",sm,Grocery Non Food,"4,399.6","2,639.7"
2020-10-19,"2,328.0",sm,Grocery Food,"2,029.3","2,029.3"
2020-10-20,"2,329.0",sm,Grocery Non Food,"3,208.4","3,208.4"
2020-10-19,"2,330.0",sm,Grocery Non Food,"2,406.0","2,406.0"
2020-10-25,"2,331.0",sm,Grocery Non Food,"2,193.7","2,193.7"
2020-10-19,"2,332.0",sm,Grocery Food,"3,615.4","3,615.4"
2020-10-20,"2,333.0",sm,Grocery Non Food,916.6,916.6
2020-10-19,"2,334.0",sm,Grocery Food,"1,615.1","1,615.1"
2020-10-20,"2,335.0",sm,Grocery Non Food,"1,340.9","1,340.9"
2020-10-20,"2,336.0",sm,Grocery Non Food,"1,626.7","1,626.7"
2020-10-20,"2,337.0",sm,Grocery Non Food,"1,34,524.2","1,34,524.2"
2020-10-19,"2,338.0",sm,Staples,"21,027.8","21,027.8"
2020-10-21,"2,339.0",sm,Grocery Food,"18,726.0","18,726.0"
2020-10-24,"2,340.0",sm,Grocery Food,"3,657.2","3,657.2"
2020-10-22,"2,341.0",sm,Grocery Food,"1,080.5","1,080.5"
2020-10-21,"2,342.0",sm,Grocery Food,"1,425.7","1,425.7"
2020-10-16,"2,343.0",sm,Grocery Food,903.9,903.9
2020-10-23,"2,344.0",sm,Grocery Food,903.0,903.0
2020-10-19,"2,345.0",sm,Grocery Non Food,"43,571.2","43,396.9"
2020-10-20,"2,346.0",sm,Grocery Food,"1,348.1","1,348.1"
2020-10-22,"2,347.0",sm,Grocery Non Food,"5,964.6","5,964.6"
2020-10-22,"2,348.0",sm,Grocery Food,"2,587.8","2,587.8"
2020-10-24,"2,349.0",sm,Grocery Food,451.5,451.5
2020-10-17,"2,350.0",sm,Grocery Food,"1,816.5","1,816.5"
2020-10-20,"2,351.0",sm,Grocery Food,"4,800.0","4,800.0"
2020-10-20,"2,352.0",sm,Grocery Food,528.0,528.0
2020-10-23,"2,353.0",sm,Grocery Food,"1,038.5","1,038.5"
2020-10-21,"2,354.0",sm,Grocery Non Food,"1,626.7","1,626.7"
2020-10-22,"2,355.0",sm,Grocery Food,451.6,451.6
2020-10-17,"2,356.0",sm,Grocery Food,"4,536.4","4,536.4"
2020-10-20,"2,357.0",sm,Grocery Non Food,"3,103.2","3,103.2"
2020-10-22,"2,358.0",sm,Grocery Food,"5,427.7","5,427.7"
2020-10-18,"2,359.0",sm,Staples,"3,591.6","3,591.6"
2020-10-23,"2,360.0",sm,Grocery Non Food,"2,527.9","2,527.9"
2020-10-22,"2,361.0",sm,Grocery Food,"5,685.3","5,685.3"
2020-10-24,"2,362.0",sm,Grocery Food,"3,945.6","3,945.6"
2020-10-24,"2,363.0",sm,Grocery Food,"1,899.5","1,899.5"
2020-10-23,"2,364.0",sm,Grocery Food,"2,932.8","2,932.8"
2020-10-22,"2,365.0",sm,Grocery Non Food,"10,081.5","10,081.5"
2020-10-17,"2,366.0",sm,Grocery Food,331.7,331.7
2020-10-19,"2,367.0",sm,Grocery Food,"7,054.4","7,054.4"
2020-10-19,"2,368.0",sm,Grocery Food,"1,968.4","1,968.4"
2020-10-21,"2,369.0",sm,Grocery Food,579.9,579.9
2020-10-22,"2,370.0",sm,Grocery Food,"5,192.3","5,192.3"
2020-10-22,"2,371.0",sm,Grocery Food,930.4,930.4
2020-10-23,"2,372.0",sm,Grocery Food,"1,986.8","1,986.8"
2020-10-22,"2,373.0",sm,Grocery Non Food,"24,011.9","24,011.9"
2020-10-22,"2,374.0",sm,Grocery Food,"1,761.4","1,761.4"
2020-10-20,"2,375.0",sm,Grocery Food,537.7,537.7
2020-10-21,"2,376.0",sm,Grocery Food,"3,599.8","3,599.8"
2020-10-22,"2,377.0",sm,Grocery Food,"7,199.5","7,199.5"
2020-10-21,"2,378.0",sm,Grocery Food,"37,886.2","37,886.2"
2020-10-20,"2,379.0",sm,Grocery Food,"1,021.7","1,021.7"
2020-10-23,"2,380.0",sm,Grocery Food,"1,354.7","1,354.7"
2020-10-16,"2,381.0",sm,Grocery Food,"5,033.5","4,194.6"
2020-10-26,"2,382.0",sm,Grocery Food,"1,757.1","1,757.1"
2020-10-23,"2,383.0",sm,Grocery Food,"4,513.2","4,513.2"
2020-10-18,"2,384.0",sm,Grocery Food,"2,795.4","2,620.7"
